placeDcid,placeName,Date:Median_Income_Person,Value:Median_Income_Person,Source:Median_Income_Person
geoId/48155,Foard County,2022,26484,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48157,Fort Bend County,2022,46320,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48159,Franklin County,2022,37444,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48161,Freestone County,2022,31320,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48163,Frio County,2022,25707,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48165,Gaines County,2022,36733,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48167,Galveston County,2022,42113,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48169,Garza County,2022,29829,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48171,Gillespie County,2022,35717,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48173,Glasscock County,2022,58400,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48175,Goliad County,2022,31314,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48177,Gonzales County,2022,32296,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48179,Gray County,2022,31287,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48181,Grayson County,2022,34372,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48183,Gregg County,2022,32151,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48185,Grimes County,2022,30776,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48187,Guadalupe County,2022,40513,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48189,Hale County,2022,27165,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48191,Hall County,2022,23924,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48193,Hamilton County,2022,30171,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48195,Hansford County,2022,29971,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48197,Hardeman County,2022,31293,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48199,Hardin County,2022,33481,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48201,Harris County,2022,36317,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48203,Harrison County,2022,28883,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48205,Hartley County,2022,48075,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48207,Haskell County,2022,27867,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48209,Hays County,2022,37868,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48211,Hemphill County,2022,36375,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48213,Henderson County,2022,30370,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48215,Hidalgo County,2022,23359,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48217,Hill County,2022,31021,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48219,Hockley County,2022,30328,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48221,Hood County,2022,38558,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48223,Hopkins County,2022,32074,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48225,Houston County,2022,26248,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48227,Howard County,2022,35101,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48229,Hudspeth County,2022,14645,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48231,Hunt County,2022,33064,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48233,Hutchinson County,2022,30917,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48235,Irion County,2022,40189,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48237,Jack County,2022,29569,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48239,Jackson County,2022,33750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48241,Jasper County,2022,26933,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48243,Jeff Davis County,2022,29753,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48245,Jefferson County,2022,32637,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48247,Jim Hogg County,2022,23989,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48249,Jim Wells County,2022,27228,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48251,Johnson County,2022,38134,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48253,Jones County,2022,28679,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48255,Karnes County,2022,28677,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48257,Kaufman County,2022,39274,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48259,Kendall County,2022,46765,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48261,Kenedy County,2022,33194,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48263,Kent County,2022,25083,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48265,Kerr County,2022,33726,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48267,Kimble County,2022,31215,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48269,King County,2022,41250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48271,Kinney County,2022,24440,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48273,Kleberg County,2022,26614,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48275,Knox County,2022,28078,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48277,Lamar County,2022,30600,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48279,Lamb County,2022,28945,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48281,Lampasas County,2022,31936,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48283,La Salle County,2022,16287,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48285,Lavaca County,2022,33081,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48287,Lee County,2022,31185,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48289,Leon County,2022,29161,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48291,Liberty County,2022,31976,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48293,Limestone County,2022,28779,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48295,Lipscomb County,2022,37254,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48297,Live Oak County,2022,28570,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48299,Llano County,2022,32176,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48301,Loving County,2022,38500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48303,Lubbock County,2022,32259,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48305,Lynn County,2022,28656,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48307,McCulloch County,2022,27518,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48309,McLennan County,2022,30626,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48311,McMullen County,2022,31071,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48313,Madison County,2022,29714,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48315,Marion County,2022,25280,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48317,Martin County,2022,39773,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48319,Mason County,2022,31710,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48321,Matagorda County,2022,30861,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48323,Maverick County,2022,25647,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48325,Medina County,2022,33414,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48327,Menard County,2022,25459,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48329,Midland County,2022,46457,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48331,Milam County,2022,31582,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48333,Mills County,2022,31087,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48335,Mitchell County,2022,23390,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48337,Montague County,2022,31059,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48339,Montgomery County,2022,45294,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48341,Moore County,2022,35627,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48343,Morris County,2022,28531,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48345,Motley County,2022,27750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48347,Nacogdoches County,2022,25293,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48349,Navarro County,2022,27530,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48351,Newton County,2022,21037,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48353,Nolan County,2022,26843,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48355,Nueces County,2022,32776,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48357,Ochiltree County,2022,35096,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48359,Oldham County,2022,31620,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48361,Orange County,2022,36368,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48363,Palo Pinto County,2022,32144,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48365,Panola County,2022,27713,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48367,Parker County,2022,42326,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48369,Parmer County,2022,36104,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48371,Pecos County,2022,33393,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48373,Polk County,2022,29871,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48375,Potter County,2022,29279,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48377,Presidio County,2022,21343,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48379,Rains County,2022,33479,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48381,Randall County,2022,40855,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48383,Reagan County,2022,44122,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48385,Real County,2022,22483,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48387,Red River County,2022,26166,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48389,Reeves County,2022,27751,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48391,Refugio County,2022,24433,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48393,Roberts County,2022,33125,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48395,Robertson County,2022,29598,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48397,Rockwall County,2022,55320,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48399,Runnels County,2022,30438,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48401,Rusk County,2022,31545,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48403,Sabine County,2022,26928,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48405,San Augustine County,2022,24598,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48407,San Jacinto County,2022,28005,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48409,San Patricio County,2022,30289,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48411,San Saba County,2022,26319,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48413,Schleicher County,2022,29975,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48415,Scurry County,2022,32006,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48417,Shackelford County,2022,35833,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48419,Shelby County,2022,28632,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48421,Sherman County,2022,37829,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48423,Smith County,2022,32894,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48425,Somervell County,2022,35807,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48427,Starr County,2022,18020,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48429,Stephens County,2022,26915,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48431,Sterling County,2022,42759,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48433,Stonewall County,2022,27675,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48435,Sutton County,2022,27226,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48437,Swisher County,2022,24592,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48439,Tarrant County,2022,39915,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48441,Taylor County,2022,32087,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48443,Terrell County,2022,31852,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48445,Terry County,2022,29197,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48447,Throckmorton County,2022,27383,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48449,Titus County,2022,29729,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48451,Tom Green County,2022,33225,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48453,Travis County,2022,49409,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48455,Trinity County,2022,29336,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48457,Tyler County,2022,27031,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48459,Upshur County,2022,30238,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48461,Upton County,2022,33045,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48463,Uvalde County,2022,25046,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48465,Val Verde County,2022,27613,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48467,Van Zandt County,2022,31276,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48469,Victoria County,2022,32110,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48471,Walker County,2022,28421,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48473,Waller County,2022,34082,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48475,Ward County,2022,32686,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48477,Washington County,2022,35826,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48479,Webb County,2022,26701,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48481,Wharton County,2022,31405,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48483,Wheeler County,2022,28275,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48485,Wichita County,2022,30760,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48487,Wilbarger County,2022,24715,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48489,Willacy County,2022,21508,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48491,Williamson County,2022,49570,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48493,Wilson County,2022,41122,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48495,Winkler County,2022,44760,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48497,Wise County,2022,37646,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48499,Wood County,2022,31690,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48501,Yoakum County,2022,41822,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48503,Young County,2022,34714,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48505,Zapata County,2022,21093,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48507,Zavala County,2022,22682,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49001,Beaver County,2022,36430,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49003,Box Elder County,2022,35967,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49005,Cache County,2022,29560,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49007,Carbon County,2022,26668,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49009,Daggett County,2022,32778,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49011,Davis County,2022,41666,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49013,Duchesne County,2022,33139,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49015,Emery County,2022,29317,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49017,Garfield County,2022,25325,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49019,Grand County,2022,33545,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49021,Iron County,2022,28393,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49023,Juab County,2022,34121,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49025,Kane County,2022,36565,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49027,Millard County,2022,29802,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49029,Morgan County,2022,41611,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49031,Piute County,2022,19923,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49033,Rich County,2022,33848,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49035,Salt Lake County,2022,41318,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49037,San Juan County,2022,27450,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49039,Sanpete County,2022,24889,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49041,Sevier County,2022,32254,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49043,Summit County,2022,48348,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49045,Tooele County,2022,40787,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49047,Uintah County,2022,29399,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49049,Utah County,2022,32425,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49051,Wasatch County,2022,42257,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49053,Washington County,2022,33185,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49055,Wayne County,2022,35469,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49057,Weber County,2022,38497,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50001,Addison County,2022,37917,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50003,Bennington County,2022,35297,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50005,Caledonia County,2022,33928,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50007,Chittenden County,2022,42494,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50009,Essex County,2022,28905,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50011,Franklin County,2022,39067,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50013,Grand Isle County,2022,45324,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50015,Lamoille County,2022,38686,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50017,Orange County,2022,38941,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50019,Orleans County,2022,33821,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50021,Rutland County,2022,34535,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50023,Washington County,2022,41883,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50025,Windham County,2022,34117,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/50027,Windsor County,2022,37851,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51001,Accomack County,2022,29147,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51003,Albemarle County,2022,47098,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51005,Alleghany County,2022,30481,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51007,Amelia County,2022,38407,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51009,Amherst County,2022,33162,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51011,Appomattox County,2022,32723,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51013,Arlington County,2022,82119,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51015,Augusta County,2022,37130,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51017,Bath County,2022,30389,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51019,Bedford County,2022,38218,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51021,Bland County,2022,35264,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51023,Botetourt County,2022,37292,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51025,Brunswick County,2022,26720,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51027,Buchanan County,2022,22760,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51029,Buckingham County,2022,30197,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51031,Campbell County,2022,32975,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51033,Caroline County,2022,41204,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51035,Carroll County,2022,27841,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51036,Charles City County,2022,36512,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51037,Charlotte County,2022,29514,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51041,Chesterfield County,2022,45904,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51043,Clarke County,2022,45199,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51045,Craig County,2022,32491,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51047,Culpeper County,2022,40615,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51049,Cumberland County,2022,29942,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51051,Dickenson County,2022,23693,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51053,Dinwiddie County,2022,38828,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51057,Essex County,2022,25623,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51059,Fairfax County,2022,65311,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51061,Fauquier County,2022,51857,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51063,Floyd County,2022,33217,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51065,Fluvanna County,2022,41535,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51067,Franklin County,2022,33076,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51069,Frederick County,2022,44102,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51071,Giles County,2022,34919,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51073,Gloucester County,2022,40492,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51075,Goochland County,2022,47136,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51077,Grayson County,2022,23079,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51079,Greene County,2022,40994,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51081,Greensville County,2022,20285,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51083,Halifax County,2022,28094,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51085,Hanover County,2022,46804,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51087,Henrico County,2022,44138,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51089,Henry County,2022,25381,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51091,Highland County,2022,29755,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51093,Isle of Wight County,2022,42600,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51095,James City County,2022,46270,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51097,King and Queen County,2022,40246,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51099,King George County,2022,45925,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51101,King William County,2022,45247,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51103,Lancaster County,2022,34949,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51105,Lee County,2022,20893,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51107,Loudoun County,2022,71788,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51109,Louisa County,2022,37272,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51111,Lunenburg County,2022,30909,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51113,Madison County,2022,32873,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51115,Mathews County,2022,46250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51117,Mecklenburg County,2022,31231,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
